PLAYER_NAME,TEAM,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
Wenyen Gabriel,LAL,PRRollMan,Offensive,0.897,68,0.194,1.364,0.69,0.136,0.061,0.121,0.08,0.667,0.698,1.0,1.3,0.6,0.9,0.3
Kelly Olynyk,UTA,PRRollMan,Offensive,0.884,68,0.064,1.358,0.643,0.17,0.113,0.17,0.08,0.604,0.714,0.8,1.1,0.4,0.6,0.2
Aaron Gordon,DEN,PRRollMan,Offensive,0.88,68,0.042,1.357,0.633,0.262,0.024,0.262,0.0,0.69,0.7,0.6,0.8,0.3,0.4,0.2
Thomas Bryant,LAL,PRRollMan,Offensive,0.87,41,0.258,1.351,0.659,0.165,0.041,0.165,0.05,0.649,0.677,2.4,3.2,1.3,2.0,0.7
Nick Richards,CHA,PRRollMan,Offensive,0.873,65,0.211,1.351,0.657,0.298,0.074,0.298,0.12,0.67,0.657,1.4,2.0,0.7,1.1,0.4
Charles Bassey,SAS,PRRollMan,Offensive,0.865,35,0.207,1.35,0.676,0.15,0.05,0.15,0.05,0.65,0.706,1.1,1.5,0.7,1.0,0.3
Isaiah Joe,OKC,PRRollMan,Offensive,0.855,73,0.089,1.346,0.49,0.0,0.019,0.0,0.0,0.481,0.686,0.7,1.0,0.3,0.7,0.4
Daniel Gafford,WAS,PRRollMan,Offensive,0.851,78,0.238,1.341,0.702,0.197,0.068,0.197,0.05,0.667,0.702,1.7,2.3,0.9,1.3,0.4
Domantas Sabonis,SAC,PRRollMan,Offensive,0.848,79,0.151,1.335,0.69,0.17,0.073,0.165,0.06,0.66,0.705,2.6,3.5,1.5,2.1,0.7
Georges Niang,PHI,PRRollMan,Offensive,0.841,78,0.084,1.333,0.548,0.021,0.104,0.021,0.0,0.5,0.738,0.6,0.8,0.3,0.5,0.2
Mike Muscala,OKC,PRRollMan,Offensive,0.841,43,0.27,1.333,0.508,0.063,0.0,0.063,0.0,0.54,0.661,1.5,2.0,0.7,1.4,0.7
Lauri Markkanen,UTA,PRRollMan,Offensive,0.822,66,0.089,1.328,0.527,0.148,0.031,0.125,0.04,0.563,0.627,1.9,2.6,0.9,1.7,0.8
Brook Lopez,MIL,PRRollMan,Offensive,0.819,78,0.212,1.319,0.577,0.105,0.031,0.105,0.04,0.585,0.654,2.9,3.9,1.5,2.7,1.1
